SetToDash,Name,UsageCount,Guess,ActualPositionId
,Production Quality Specialist- NDT,1,,b988e76b-7015-4dfc-8589-08ded5cff1a6
,Proje Baş Mühendisi,1,,ed4c074c-4561-43a3-9b7e-08ded5cfb542
,Proje Finansman Koordinatörü,1,,2aa3969b-df6d-49de-83a9-08ded5cff1a6
,Proje geliştirme koordinatörü-Taslamany Ösdürmek boýunça utgaşdyryjy,1,review,98e50951-f90f-4835-8456-08ded5cff1a6
,Proje Kargo Ve İş Geliştirme Bölümü-Karayolu Proje Kargo Fiyatlandırma Şefi,1,review,7e5f2a98-ff2e-44b6-86b5-08ded5cff1a6
,Proje Kontrol Müdürlüğü-Proje Kontrol Müdürü,1,,f22041fe-f209-4973-853d-08ded5cff1a6
,Proje kontrol mühendisi,1,,3132d963-7518-4d8a-8727-08ded5cff1a6
,Proje Kontrol uzman yardımcısı,1,,7ff789ce-df74-4bdf-843a-08ded5cff1a6
,PROJE KONTROL UZMANI,1,,2c0c1143-4732-4041-85b5-08ded5cff1a6
,Proje Kontrol Uzmanı / Project Controls Specialist,1,review,8040f7d0-9088-4499-8702-08ded5cff1a6
,Proje Kontrol Uzmanı-Shatlyk Cs1 Kompresör İstasyonu Projesi,1,review,ce3524b0-c728-4c0d-8719-08ded5cff1a6
,Proje Kontrol Uzmanı/Türkmenistan İş Geliştirme Direktörlüğü,1,review,44f2510a-60b2-4dc2-85ff-08ded5cff1a6
,Proje Koordinasyon Müdürü,1,,efa253db-943f-43f1-83e2-08ded5cff1a6
,Proje Müdür Yardımcı,1,,249a6b71-3ba9-4e0b-84b5-08ded5cff1a6
,Proje Müdür Yardımcılığı - Proje Müdür Yardımcısı,1,review,1956ac13-86ca-4800-85c9-08ded5cff1a6
,Proje Müdür Yardımcılığı-Proje Uzmanı,1,,5fb2ddde-05c3-42f8-85fd-08ded5cff1a6
,Proje Müdür Yardımcısı-Taslama müdiriniň orunbasary,1,review,ce53fc30-6e0c-4f9d-850a-08ded5cff1a6
,Proje Müdürü - KYC,1,,c968a173-1976-4fcb-852c-08ded5cff1a6
,PROJE MÜDÜRÜ - KYT-CSK-1,1,,77c5f076-0bc5-4163-85fc-08ded5cff1a6
,Proje Müdürü-(Garabogaz),1,,238c215a-46ff-4ea3-9b5f-08ded5cfb542
,PROJE MÜDÜRÜ-Hibrit,1,,5309845b-de3f-470e-8418-08ded5cff1a6
,Proje Mühendisi,1,,80d2db2f-4eb4-4a23-85dd-08ded5cff1a6
,PROJE MÜHENDİSİ,1,,ea4ecb49-0c4b-46a9-84ff-08ded5cff1a6
,Proje planlama mühendisi-Taslama meýilnamalaşdyryş boýunça inžener,1,review,35242c85-b57e-4678-873d-08ded5cff1a6
,Proje Satış Direktörü,1,,8dc2c46c-ac74-4e72-837b-08ded5cff1a6
,proje sorumlusu,1,,012aebff-bd67-4aad-85d1-08ded5cff1a6
,Proje Uygulama Koordinatörlüğü-Proje Koordinasyon Müdürü,1,review,ead04bdb-43b1-403b-8658-08ded5cff1a6
,Proje uygulama koordinatörü-Taslamany ýerine ýetirmek boýunça utgaşdyryjy,1,review,f3910877-66d0-4721-8440-08ded5cff1a6
,Proje uygulama müdür yardımcısı,1,,966665b5-7028-4468-86cf-08ded5cff1a6
,Proje uzman,1,,c7b1ddde-c462-44f7-85c5-08ded5cff1a6
,Proje Uzmanı-Türkmenistan İş Geliştirme Direktörlüğü,1,review,194f173a-c45d-445b-84f9-08ded5cff1a6
,Proje Yapım müdürü,1,,9982af84-ff84-4d8c-872c-08ded5cff1a6
,Proje Yönetim Direktörü-Taslamanyň Dolandyryş Müdiri,1,review,d6954089-96c7-4763-866c-08ded5cff1a6
,Proje Yönetim Genel Müdürü-Taslamanyň Dolandyryş Baş Müdiri,1,review,e2d2fcea-b9ab-410d-86c7-08ded5cff1a6
,Proje İnsan Kaynakları Sorumlusu-Taslamanyň işgärler bölüminiň jogapkär işgäri,1,review,428a7318-afe6-4fb9-84a0-08ded5cff1a6
,Proje İnsan Kaynakları Şefi,1,,af5b6ba5-bab0-4bde-8688-08ded5cff1a6
,Proje şantiye şefi,1,,92b9ed0c-db52-47b8-83e5-08ded5cff1a6
,Proje Şefi- Enstrümantasyon Ve Kontrol Müd.,1,review,11243070-6795-4061-9b68-08ded5cfb542
,Project & And Sales Director,1,review,9d4f098e-0ecf-4bdb-8483-08ded5cff1a6
,Project Supervisor,1,,6b903657-f384-4adf-8706-08ded5cff1a6
,Projects Sr. EHS Auditor,1,,22e22a23-2465-4fdd-83d6-08ded5cff1a6
,PROJEKT MANAHGER,1,,28603b01-de4d-4e62-84c2-08ded5cff1a6
,Proses Müdürü,1,,eae47a45-d6ad-4f0f-9b4f-08ded5cfb542
,PROSES MÜHENDİSİ,1,,c0244829-51b4-411e-84ba-08ded5cff1a6
,Proses şefi,1,,9ca1dcf2-2650-4280-851a-08ded5cff1a6
,PUBLIC ANNOUNCEMENT AND ALARM,1,,db762829-c48b-44de-9b2b-08ded5cfb542
,PWHT SUPERVİZÖR,1,,b5370553-c60f-436b-8564-08ded5cff1a6
,PİPİNG CHİEF ENGİNEER,1,,0fae51ee-5ee0-4b62-861a-08ded5cff1a6
,PİPİNG FOREMAN,1,,54c1fff0-233c-453d-8635-08ded5cff1a6
,QA/QC,1,review,c035900c-9db7-4d70-875d-08ded5cff1a6
,QA/QC Müdürü,1,review,ba3c4328-ed04-44ac-837e-08ded5cff1a6
,QA/QC İnspektörü,1,review,0a00a39d-3dfd-46b9-9b36-08ded5cfb542
,QA/QC Şefi-Kalite Kontrol Şefi,1,review,e6c5cdcd-7068-4e61-856a-08ded5cff1a6
,QC MÜDÜRÜ,1,,8ed6b44d-db8a-4ac1-8758-08ded5cff1a6
,QC İNSPEKTÖR  / BOP,1,review,a44f42e8-b219-498a-856b-08ded5cff1a6
,RAFO MONTAJ FORMENİ,1,,f42d767c-130c-4f53-8739-08ded5cff1a6
,Raw Water Pumps Erection Supervisor,1,,c86fb967-78c6-4a36-86bb-08ded5cff1a6
,Repair Engineer- Machining &Tooling,1,review,be89dc7e-ed01-4d3b-9b15-08ded5cfb542
,Rigger,1,,46ed0571-b800-4341-8650-08ded5cff1a6
,Rigger/Mekanik Teknisyen,1,review,5629209f-fd8d-42b3-8448-08ded5cff1a6
,RMS Boiler,1,,b92436a7-de80-4bd3-9ad9-08ded5cfb542
,RMS gas chromatography cihazının kontrol ve devreye alma işlemlerini gerçekleştirmesi,1,review,3e6716d9-8d75-4671-83d1-08ded5cff1a6
,RMS sisteminin jeneratörlerinin devreye alma çalışması,1,review,55f3883a-f9b7-4a84-9b05-08ded5cfb542
,RMS ulgamynyň elektrigi,1,,33101da8-8630-4b69-871b-08ded5cff1a6
,RMS(Regülatör-Ölçüm Sistemi) Kazan montaj ve devreye alma kontrolleri,1,review,0c1e8816-8c76-4455-8622-08ded5cff1a6
,ROMÖRK OPERATOR,1,,d0ad906a-6a14-4f33-84e5-08ded5cff1a6
,ROMÖRK OPERATÖRÜ,1,,10d2f8b6-b66c-406b-8708-08ded5cff1a6
,"RTU SCADA Sorumlusu,Scada Otomasyon Yöneticisi",1,review,a5dee2d2-d702-4fd6-84e0-08ded5cff1a6
,Rüzgar Türbini Bakım ve Servis Müdürü,1,,56414c34-d096-41fa-83d0-08ded5cff1a6
,Saha Elektrik Mühendisi,1,,c518a6be-ae25-4ed4-86af-08ded5cff1a6
,SAHA ELEKTRİK ŞEFI-Meýdançadaky elektrik işleriniň başlygy,1,review,dca43d95-f416-419a-857c-08ded5cff1a6
,Saha Hizmetleri Müdürü,1,,dc5a045f-4599-42c6-8511-08ded5cff1a6
,Saha I&C Elektrik Mühendisi,1,review,6f405bae-12fe-451e-8462-08ded5cff1a6
,saha inşaat mühendisi,1,,476e3292-ba34-4873-871d-08ded5cff1a6
,Saha inşaat şefi,1,,4930d138-88c9-4604-9add-08ded5cfb542
,Saha Makine Mühendisi,1,,558e6803-cf5c-4262-85ea-08ded5cff1a6
,Saha Mühendisi ( Süpervizör ),1,,08deeb09-e062-42cc-86d8-08ded5cff1a6
,Saha Mühendisi (BOP işleri),1,,a9cfbfa6-44e3-4512-9b5e-08ded5cfb542
,Saha Mühendisi (HRSG),1,,e575b2ec-3c6a-4b9e-9b44-08ded5cfb542
,Saha Mühendisi Şefi,1,,78205336-ce82-4d3f-84a2-08ded5cff1a6
,Saha süpervizör,1,,e2c1dbfa-9ce1-46b7-873a-08ded5cff1a6
,Saha süpervizörleri,1,,dc22dc35-0d4b-490c-8743-08ded5cff1a6
,Saha süpervizörü,1,,687ce604-ca7d-43c0-84ad-08ded5cff1a6
,SAHA TEKNİSYENİ,1,,28022293-ef7b-4ac0-84de-08ded5cff1a6
,saha ziyarati,1,,6eff8f2b-8367-4afe-8689-08ded5cff1a6
,Sahada Gaz türbin Montaj kontrolleri Süpervizöri,1,review,c8bb22dc-380c-426e-9b63-08ded5cfb542
,sahada kalite kontrolleri yapıp toplantılara katılacaktır.,1,review,af6f27bc-7de9-42b7-86f0-08ded5cff1a6
,Sahada Malzeme sayımı,1,,2cef04c1-1876-4968-83e0-08ded5cff1a6
,Sahada son kontroller için,1,,2eb621d7-e2f4-495c-83a5-08ded5cff1a6
,SATINALMA MEMURU,1,,192d0ced-a001-46be-85e6-08ded5cff1a6
,SATINALMA ŞEFİ,1,,0a167a90-65c7-4549-86a9-08ded5cff1a6
,satın alma müdürlügü,1,,31931773-a7d0-448d-9b6f-08ded5cfb542
,Satınalma direktörö,1,,f3b3f88e-b0e1-4a7f-86ea-08ded5cff1a6
,Satınalma Direktörü,1,,c72e8192-f14c-4408-9b7a-08ded5cfb542
,Satınalma direktörü-Üpjünçilik bölüminiň müdiri,1,review,bbd8030a-a5e7-4034-840e-08ded5cff1a6
,satınalma koordinatörü-Üpjünçlik utgaşdyryjysy,1,review,6cb9ede2-9c03-4927-83a0-08ded5cff1a6
,Satınalma Müdürü /Makina Mühendisi,1,review,7101e28c-71ec-40de-83f3-08ded5cff1a6
,Satınalma Süreç Takip Uzmanı,1,,f8975c0a-fc4a-4731-8700-08ded5cff1a6
,Satınalma ve Lojistik Direktörü,1,,d92f7163-2a41-47af-8427-08ded5cff1a6
,Satış Sonrası Hizmetler Süpervizörü,1,,5f20ab7f-3525-4983-86a0-08ded5cff1a6
,Satış Şefi,1,,90c221a8-fcb5-4f98-86d3-08ded5cff1a6
,SCADA süpervizör,1,,b76575bf-8685-4f1c-9b2e-08ded5cfb542
,Scada ve otomasyon bölüm müdürü,1,,662e35e5-d045-4f44-8575-08ded5cff1a6
,SCADA&Telecommunication Manager,1,review,f171f8d3-08a3-4b48-86e1-08ded5cff1a6
,SCOPE OF SUPERVISION SERVICE-Lead Engineer - Field Services,1,review,4de0d561-8ea0-4e9a-845b-08ded5cff1a6
,Senegal İnşaat Şefi,1,,0ca6ba0d-52d3-419a-86a7-08ded5cff1a6
,Senior Commissioning Manager – Chief Engineer,1,,0b4a06e1-91d1-4f36-843f-08ded5cff1a6
,Senior Generator Diagnostics Engineer,1,,65ecf8ad-cab7-42d2-86d2-08ded5cff1a6
,senior jointer,1,,7c6f40c2-c472-40d6-86ef-08ded5cff1a6
,Senior Product Manager,1,,593b6a06-41a9-463d-8540-08ded5cff1a6
,Senior Project Engineering Manager,1,,4fef11c7-f9bc-404a-8521-08ded5cff1a6
,Senior Site Leadership Manager,1,,ea9378e2-052c-4d81-8562-08ded5cff1a6
,Senior TFA,1,,9de78a38-8557-4fa5-85af-08ded5cff1a6
,Service Director for Turkey and Caspian,1,,cc2cfa0d-533a-41fb-9b42-08ded5cfb542
,Service engineer (system & instrumentation),1,review,571c4d84-fb66-472e-862c-08ded5cff1a6
,Service Manager Aero and O&G (Asia),1,review,3043fba2-5046-4fd3-8751-08ded5cff1a6
,Service Manager-Site Lead-1.	Tehniki hyzmat işleri boýunça ýolbaşçy– gurluşyk meýdançasynyň başlygy,1,review,c27f7cfb-348c-47fc-836f-08ded5cff1a6
,Service technician,1,,5043a59f-61df-45eb-8550-08ded5cff1a6
,Services Specialist-gas türbini ve generatörlerin çalışması titreşim (vibrasyon) ölçümleri,1,review,c5056bf8-2c33-4b06-8601-08ded5cff1a6
,Servis  uzmanı,1,,56bffb62-5b75-4ac8-9b31-08ded5cfb542
,Servis Müdürü,1,,0051898f-1601-4d40-8660-08ded5cff1a6
,"servis mühendisi, N2-O2 Generation System’in Comissioning İşleri",1,review,8a58ceec-2db4-4dbb-841a-08ded5cff1a6
,Servis Teknikeri,1,,d1e45f5d-d127-4820-8741-08ded5cff1a6
,SERVİS Mühendisi,1,,3b505d63-e7ce-4417-84b8-08ded5cff1a6
,Serwis ýolbaşçysy,1,,b0df88be-6ec0-483f-9ac6-08ded5cfb542
,Set Teknik Süpervizör,1,,43b71082-0d84-4de0-8514-08ded5cff1a6
,Sevkiyat sırasında hasar alan HV ayırıcı ve kesici ekipmanlarının kontrolünü,1,review,ec8e4a26-af32-4984-85d6-08ded5cff1a6
,Shatlyk Cs1 Kompresör İstasyonu Projesi - Proje Müdürü,1,review,a1db5228-4fad-473c-8715-08ded5cff1a6
,Siemens Global we möhüm müşderileriň işlerı boýunça ýolbaşçysy,1,review,1aea85c1-c6e0-4a98-8491-08ded5cff1a6
,Sigorta firmasından,1,,85df799b-203d-404b-8701-08ded5cff1a6
,sigorta İşlemleri,1,,10c0ffdc-606e-47ad-86c6-08ded5cff1a6
,Sigorta Şirketinin eksperti,1,,fb4bc6c3-32fc-41f4-864e-08ded5cff1a6
,Site Manager,1,,95fdd20a-f0eb-4df8-86aa-08ded5cff1a6
,Site/Installation Operations Specialist (Saha Operasyon Uzmanı),1,review,4db55513-553d-4997-84bf-08ded5cff1a6
,SKADA HABERLEŞME MÜHENDİSİ,1,,26f439a3-3246-412e-84e7-08ded5cff1a6
,Software upgrade for turbines,1,,d3668751-0a0c-4a8b-86ad-08ded5cff1a6
,Sogutma Külesi montaj kontrol supervizör,1,,934a798d-62a3-4f34-84f3-08ded5cff1a6
,SPMT Formen,1,,7cb50c42-c42a-4fc8-8740-08ded5cff1a6
,ST (Steam Turbine) Mechanical TFA (Technical Field Assistance),1,review,a1f49e0d-85bb-4d51-861d-08ded5cff1a6
,ST hattı montajı,1,,0ee0a215-4928-4f90-9b1e-08ded5cfb542
,ST mechanical TA,1,,5e61e9ab-25da-453d-8513-08ded5cff1a6
,STEAM / WATER SAMPLING SYSTEM SERVICE ENGINEER,1,review,1dd77012-4a8b-4691-8621-08ded5cff1a6
,STEAM / WATER SAMPLING SYSTEM süpervizörü,1,review,4f07798a-8911-4071-8414-08ded5cff1a6
,STEAM / WATER SAMPLING SYSTEM teknik koordinatör,1,review,3f2bb1b5-a791-4f41-8529-08ded5cff1a6
,Steam Blow Project Supervisor,1,,4bdea90e-f0e2-4bd1-8517-08ded5cff1a6
,Steam Turbine Mark Vie control Field Enginner,1,,435c28da-3872-479e-8410-08ded5cff1a6
,STEAM TURBINE TECHNICAL ADVISOR,1,,9c3aebfe-6dca-4ce5-85cd-08ded5cff1a6
,STG inspection & repairing.,1,review,6d8b6155-dae8-48b6-874c-08ded5cff1a6
,Strand-Jack operatörü,1,,8a055aec-e21c-4c1b-851d-08ded5cff1a6
,Su Altı Borulama İşleri Süpervizörü,1,,24d0210b-0c66-4bd6-9b81-08ded5cfb542
,SUPERVISOR (AFTER SALES SERVİCES ENGİNEER / ELECTRİCAL ENGİNEER),1,review,56f9b55a-aa96-47fb-872f-08ded5cff1a6
,Supervisor (Communication Expert),1,,807eff0c-5846-4bb4-85c0-08ded5cff1a6
,SUPERVİZOR,1,,acb39504-fb3d-435f-9aee-08ded5cfb542
,SURVEY,1,,2f25e446-64fd-49c0-9b3b-08ded5cfb542
,System&Instrumentation Engineer,1,review,c738c3f6-f166-4c55-9af5-08ded5cfb542
,Sözleşme koordinatörü-şertnamanyň utgaşdyryjysy,1,review,c117c17b-ad69-452a-9ae0-08ded5cfb542
,SÖZLEŞME MÜHENDİSİ/müdir,1,review,2cf2a288-4e59-4574-8433-08ded5cff1a6
,süper vizör,1,,2f3e06f2-4285-4f73-863f-08ded5cff1a6
,Süpervizör (Condenser designer),1,,5057a7e2-3081-4653-8668-08ded5cff1a6
,Süpervizör (Fin fan cooler),1,,9a774742-4e42-42a9-8543-08ded5cff1a6
,Süpervizör (Fire detection and alarm system – elektrik işleri),1,review,a2ebed17-f9ef-4ba2-83f2-08ded5cff1a6
,Süpervizör (Fire detection and alarm system – otomasyon işleri),1,review,785b5a37-3bdf-40b6-83ee-08ded5cff1a6
,Süpervizör (fire fighting pumps),1,,529ec3a3-8570-4de7-84df-08ded5cff1a6
,"Süpervizör (GT/ST Busduct-IPB işleri),Elektrik kablo-montaj uzmanı",1,review,0591cfc9-f067-48e7-9b0c-08ded5cfb542
,Süpervizör (Hava Kompresör),1,,e3da49df-e8aa-41e3-83ef-08ded5cff1a6
,Süpervizör (Scada İşleri),1,,52236555-0cf7-46d2-84d0-08ded5cff1a6
,Süpervizör saha,1,,be8cec05-e0a0-4535-9b0b-08ded5cfb542
,süpervizör teknik,1,,7550b0bf-2bb2-4676-86cd-08ded5cff1a6
,Süpervizör UPS DC sistemi,1,,381577bb-00ee-45b5-84b6-08ded5cff1a6
,süpervizör ‘Cooling Tower montaj ve devreye alma işleri’,1,review,bc9bd2f5-9826-4e07-871a-08ded5cff1a6
,süpervizör-Kalite Sistem Müdürü,1,,5f7205b0-11d4-4616-8367-08ded5cff1a6
,süpervizörü TRS,1,,ca30721a-95c4-48a2-85ab-08ded5cff1a6
,"süpervizörü,He is repair development engineer of turbine blades stg. 1 , 2 & 3 of Frame B/E",1,review,ac2ed2ae-26af-4ae6-8709-08ded5cff1a6
,SÜPERVİZÖR,1,,6aaebcb4-a30d-4034-83f1-08ded5cff1a6
,süperwizor mühendisi,1,,87a78ea5-3c20-4cbe-8672-08ded5cff1a6
,süperýizor,1,,c6221ed6-d47a-4b3f-8707-08ded5cff1a6
,Sürdürülebilirlik ve kurumsal iletişim koordinatörü-Durnuklylyk we korporatiw aragatnaşyk utgaşdyryj,1,review,d8f9f8bf-3bd0-424f-8713-08ded5cff1a6
,SİTE MANAGER,1,,d73756ed-cd03-4964-83df-08ded5cff1a6
,TAGHI,1,,95d01cd2-9844-41e5-85d3-08ded5cff1a6
,Tank Montaj Şefi,1,,1acb2c21-7ec8-4a4d-85a4-08ded5cff1a6
,"Tank montaj, Mekanik iş",1,,94f4bf40-804c-4863-8712-08ded5cff1a6
,Taslamalar ýolbaşçysy,1,,b2bf4af2-22d6-4baa-8482-08ded5cff1a6
,Taslamanyñ maliýe işleri bölűminiñ müdiri,1,,6d474d14-e598-4130-8642-08ded5cff1a6
,Taslamanyň Dolandyryş Müdiri-Proje Yönetim Direktörü,1,review,874f5dfe-6c4e-40f1-8441-08ded5cff1a6
,Taslamanyň ýolbaşçysy,1,,b9492069-9962-4e24-9ac5-08ded5cfb542
,Taşıma operasyonunun genelinden sorumludur/-Proje yöneticisi,1,review,278e41db-16e9-440b-835c-08ded5cff1a6
,Taşıma ve Gantry Formeni,1,,484063fc-6ae9-4d6d-85a8-08ded5cff1a6
,TBEA’in Montaj ve devreye alma süpervizörü,1,,863c378e-8192-44db-851c-08ded5cff1a6
,Team Lead Service Support & Projektierung + Field Service,1,review,02b3ed3b-df7d-4903-8385-08ded5cff1a6
,Technical advisor gas turbine,1,,041450bd-8ebd-457c-8759-08ded5cff1a6
,"TECHNICAL ENGINEER, EXPANSION JOINT SPECIALIST",1,review,bcf5ddc7-9ffa-4aaf-861b-08ded5cff1a6
,TECHNICAL FIELD ADVISOR (GAS TURBINE MAINTENANCE ACTIVITIES IN CALIK POWER PLANT),1,review,5eee99ed-8f6a-4677-9ade-08ded5cfb542
,Technical Field Advisor - Electrical Engineer,1,,b0157888-e95e-4b37-867b-08ded5cff1a6
,Technical Manager,1,,4c795c37-57b0-4ef3-8419-08ded5cff1a6
,Technical project manager,1,,00521d7e-f981-4eff-865a-08ded5cff1a6
,Technical Support,1,,ccef3114-1fd8-4302-8487-08ded5cff1a6
,Tehnik,1,,d126a1b3-de0a-4bf7-83ba-08ded5cff1a6
,Tehnik bakim,1,,9a385344-7bde-4c9d-8653-08ded5cff1a6
,Tehniki goldow beriji inžener(Technical Support),1,review,d270f016-1082-4e39-83ed-08ded5cff1a6
,Tekilf inşaat müdür yardımçısı,1,,bee4cad9-4e2c-4c08-8358-08ded5cff1a6
,Teklif I&C müdürü,1,review,a99eb446-c526-4ada-9b4c-08ded5cfb542
,Teklif koordinatörü,1,,bcb66b88-bb69-45bd-852e-08ded5cff1a6
,Teklif kordinasyon uzmanı,1,,046bdfad-3031-480f-869a-08ded5cff1a6
,Teklif müdiri,1,,062d13da-12aa-48c4-864b-08ded5cff1a6
,Teklif müdürü-inşaat,1,,8ca9ebbc-0615-4c5f-8754-08ded5cff1a6
,Teklif performans müdürü,1,,68b94219-1d39-4e93-8735-08ded5cff1a6
,Teklif ve Mühendislik Genel müdür,1,,75b561a3-8c0c-47f4-9b22-08ded5cfb542
,Teklif ve uygulama koordinatörlügü,1,,3368c2da-4560-4082-86de-08ded5cff1a6
,Teklif Şefi - Su Arıtma Sistemleri,1,,7092aa75-63d3-4fe9-840c-08ded5cff1a6
,Teklif Şefi-Mekanik,1,,0872866a-6594-46ae-8595-08ded5cff1a6
,TEKLİF MÜDÜRÜ,1,,97f0608c-db3d-4048-8504-08ded5cff1a6
,Teknik bakım,1,,519bb406-7634-446d-8392-08ded5cff1a6
,Teknik Danışman,1,,01c52670-0202-408f-9b47-08ded5cfb542
,Teknik Denetim Direktörü,1,,4f0e1ed1-1c4c-468f-8402-08ded5cff1a6
,Teknik denetim uzmanı,1,,a0c70bdc-ab18-47d0-84a8-08ded5cff1a6
,Teknik müdiri,1,,c1f2a805-ab0a-4da5-8598-08ded5cff1a6
,Teknik Müdür/PUBLIC ANNOUNCEMENT AND ALARM,1,review,73a54230-61c7-4996-83fa-08ded5cff1a6
,Teknik Ofis Mühendisi (BOP Mekanik İşler),1,,ac1c7f01-ad63-4cda-9b5b-08ded5cfb542
,teknik ofis mühendisi/İnce işer şefi,1,review,ab8aeeeb-b735-4fa5-867e-08ded5cff1a6
,Teknisyen-Montaj,1,,07f883a4-7a31-4c81-85a0-08ded5cff1a6
,TEKNİK DANIŞMANI,1,,9c7f9e4d-eca0-4904-863b-08ded5cff1a6
,TEKNİKER (ATÖLYE) - MAKİNE TEKNİKERİ,1,,1b7883d5-c085-42f7-86ab-08ded5cff1a6
,Teknısyen,1,,d07e5dd5-b9db-4c3f-9b20-08ded5cfb542
,Teleprotection Uzmanı,1,,1cf02a0c-3b2f-40bd-855a-08ded5cff1a6
,Test Devreyealma Teknisyeni,1,,efac7d24-c485-411f-9b1c-08ded5cfb542
,Test Engineer,1,,e6a8989a-05ad-41c2-8446-08ded5cff1a6
,TEST MÜHENDİSİ,1,,9c12f3e5-19b3-4b00-8360-08ded5cff1a6
,TEST VE DEVRE ALMA MÜDÜRÜ,1,,9a5d50e8-2fe7-4f38-858e-08ded5cff1a6
,TEST VE DEVREYE ALMA FORMENİ,1,,baaa38fd-df6f-49a5-84e4-08ded5cff1a6
,TEST VE DEVREYE ALMA teknikeri-elektrik formen,1,review,4534149d-1e6f-4487-8690-08ded5cff1a6
,Test ve devreye alma şef,1,,234e1199-f4a5-4879-9b70-08ded5cfb542
,test/devreye alma teknıkerı,1,review,c0e6363c-7ff3-4d93-8476-08ded5cff1a6
,Tests engineer,1,,7da7aa0b-0e32-4586-8489-08ded5cff1a6
,TESİSAT İŞLERİ ŞANTİYE ŞEFİ,1,,76a7e92b-1c27-4a5c-875c-08ded5cff1a6
,TFA - GENERATOR,1,,43418396-514c-48e3-84a9-08ded5cff1a6
,TFA - STEAM TURBINE-ST SITE LEAD,1,,65267d29-d0b7-4e5d-8749-08ded5cff1a6
,TFA-GAS TURBINE,1,,4c6ad03d-fa1e-4a7b-872a-08ded5cff1a6
,TFM montaj sorumlusu,1,,85d4b7e6-3701-41f8-8703-08ded5cff1a6
,The training of Fire Alarm system,1,,54a7609d-22e4-4470-83f9-08ded5cff1a6
,the training of Effluents Treatment,1,,4a2adcdc-f0ad-4832-9ad2-08ded5cfb542
,the training of Integrated (DCS-ESD-F&G) System,1,review,2f62dd24-0f53-4022-84a3-08ded5cff1a6
,the training of Power and Distribution Transformers,1,review,b570a05c-695e-498b-8407-08ded5cff1a6
,Thermo Design Engineering Ltd. (Kanada) kompaniýasynyň taslama müdiri,1,review,9836402b-149d-4707-865c-08ded5cff1a6
,This is for the inspection and repair works of the Shaft Turning Gear,1,review,303d1621-c969-4fab-86d0-08ded5cff1a6
,Ticaret Müdürü(Rafineri),1,,ff2a74f6-5bcc-402b-83a8-08ded5cff1a6
,Topograf,1,,630e591a-0ce6-4cd7-84bb-08ded5cff1a6
,TRAFO MEKANİK  MONTAJ SUPERVISOR,1,,f968c967-18af-4e99-8630-08ded5cff1a6
,trafo montajı,1,,270fcf9a-eda4-4fce-847f-08ded5cff1a6
,trafo montajı süpervizörü,1,,dbbd0a0b-1815-4cb7-8742-08ded5cff1a6
,Trafo Süpervizörü (Yedek),1,,45a00d84-b3e8-404d-867f-08ded5cff1a6
,Transport Formen Yardımcısı,1,,79e87219-f08c-4bee-86ee-08ded5cff1a6
,Transport Formeni,1,,65dade5c-5c3e-486c-9af3-08ded5cfb542
,TRM Muhasebe Uzmanı,1,,c4692eb9-1858-409a-83a4-08ded5cff1a6
,TRS projesi iş güvenlik şefi,1,,8309cf51-21a4-4a0c-85b7-08ded5cff1a6
,TRS-Süpervizör mühendisi,1,,a111a486-5bc6-4e33-84ec-08ded5cff1a6
,Tubing Ustası,1,,b24efccd-ce6c-431b-848f-08ded5cff1a6
,Turbin bakim elektrigi,1,,f6f7f5e4-1a6d-45e1-869e-08ded5cff1a6
,Turbing/Montaj Ustası (Ebop işleri),1,review,8b18516f-3725-4ff1-84fc-08ded5cff1a6
,turbun mekanik bakim ve yazilim calismalarinda,1,review,6ec42586-5b9f-4951-856e-08ded5cff1a6
,Tuğran Enerji Genel Müdür Yardımcısı,1,,7f6277ea-32bb-4576-8736-08ded5cff1a6
,Tuğran Enerji Proje Müdürü,1,,de4406b5-8bf1-477b-8546-08ded5cff1a6
,Tuğran Enerji İdari Müdür,1,,963dafba-c8c1-4d47-8744-08ded5cff1a6
,Türbin Borulama Formeni,1,,cc44f427-4c57-48f8-865b-08ded5cff1a6
,Türbin Mekanik Ekipbaşı,1,,be2149e7-885e-4c08-84a1-08ded5cff1a6
,Türbin Mekanik Formen,1,,4d6216bd-cb34-49cc-85bd-08ded5cff1a6
,Türbin Mekanik Postabaşı,1,,5a1e1a4b-1841-4c1a-875a-08ded5cff1a6
,Türbin Mekanik ustası,1,,17ce6ff9-c72b-4ccb-8359-08ded5cff1a6
,Türbin Montaj Süpervizörü,1,,24c9494a-19ca-41cb-9ae5-08ded5cfb542
,türbin postabaşı,1,,39f035ea-b3b9-4a22-8729-08ded5cff1a6
,"Türbinlerin, kazanların işletme ve bakım eğitimleri",1,review,b244034f-9f70-4e7d-842f-08ded5cff1a6
,"Türkmenenergo için ValveExpert diye bir vana kalibrasyon cihazı  satınalındı bu firmadan, bunun eğit",1,review,fc9abd7f-6f8d-420c-85f7-08ded5cff1a6
,Türkmenistan iş geliştirme koordinatörü-Türkmenistanda işewürligi ösdürmek boýunça utgaşdyryjy,1,review,51aa3d53-95a7-4a29-85b4-08ded5cff1a6
,TÜRKMENİSTAN DİREKTÖRÜ,1,,b0d8d208-61ce-4584-83f7-08ded5cff1a6
,Usta Borucu,1,,3b4087fb-b404-4b9a-8387-08ded5cff1a6
,"UZB.,genel müdir",1,,7181b95a-4638-4024-847c-08ded5cff1a6
